KEY,PBS,Lo,Med,Hi,AveExpr,F,P.Value,adj.P.Val,SYMBOL
Fbxl8,1.5195112301507137,1.585759385959265,1.4282464481114472,1.805282915666165,1.5846999949718976,85.07022290507217,8.286472045568234e-10,1.1257081507135904e-9,Fbxl8
Ccdc113,2.5403232090378003,2.252771015731217,2.1137938281575184,2.5137811707053803,2.355167305907979,84.96232654376745,8.358649550034493e-10,1.1354219373474414e-9,Ccdc113
Alpl,3.3923784776810124,3.392394103130729,3.19687438469842,3.2302686068247595,3.3029788930837305,84.93677298165254,8.375848431588618e-10,1.1376665767080465e-9,Alpl
Gm4890,1.5264818149302481,1.886770263165643,1.6636716980131834,1.7684299944942876,1.7113384426508402,84.87376576680595,8.418428171820032e-10,1.143357983525956e-9,Gm4890
Rad51,1.0879452848122746,1.3899019655808236,1.0433649891161338,1.4287689355170174,1.2374952937565624,84.86366187133083,8.425279225040055e-10,1.1441963340479113e-9,Rad51
Gm36445,0.8420212445417418,1.7486145760627196,1.8492931621410769,1.8950487639451412,1.58374443667267,84.72153253495253,8.522328031584406e-10,1.1572828830910085e-9,Gm36445
Gimap9,1.423950948737767,1.085336759084574,1.4833298752816937,1.2629086187625824,1.3138815504666541,84.56835483610509,8.628350152248657e-10,1.1715857512315094e-9,Gimap9
Gm18609,1.0091576376211726,1.0368622823193177,1.3125996612374455,0.8641799867975122,1.055699891993862,84.533256333943,8.65285480503649e-10,1.1748184979195885e-9,Gm18609
Rbfox3,3.0967231227348293,2.5207457306567767,2.256959839425689,2.868776916986622,2.6858014024509793,84.44288429764056,8.716315537528947e-10,1.183339457272221e-9,Rbfox3
Lmcd1,2.257576890411448,1.9833322528700252,1.4522304564984216,2.2183647535221915,1.9778760883255213,84.2843870729038,8.828900172845625e-10,1.19852763956046e-9,Lmcd1
Gm15408,1.8750380177382149,1.5356333848668138,1.132438692440319,1.1138896108069347,1.4142499264630708,84.02155247741746,9.0192711214574e-10,1.2242720586320776e-9,Gm15408
Nwd2,2.779463032868822,2.3567098037321577,2.7887490701593993,2.7051461045030027,2.6575170028158457,83.79082166916928,9.190252556988929e-10,1.2473806218615294e-9,Nwd2
Gm807,1.2653500296405196,1.6625346391064864,1.5038590045165683,1.2853127729241827,1.429264111546939,83.68015808561265,9.273567769205851e-10,1.258587605111e-9,Gm807
Gjb2,1.9082716341895616,2.3331467585923127,2.3940605441896,2.283669209238193,2.2297870365524166,83.5405235004561,9.379925484167502e-10,1.2729198096504407e-9,Gjb2
Itga5,1.1999186870690854,1.3032514672521147,1.2810621179257695,1.641894423876027,1.3565316740307491,83.51115067381103,9.40247493137666e-10,1.275877270052535e-9,Itga5
She,0.8759756257103033,1.058836759190715,0.8453892443776935,0.9427018662357616,0.9307258738786184,83.28869059394138,9.575277099921435e-10,1.2992212922884309e-9,She
Zbtb3,1.385722827275139,1.3542979796577554,1.4578012270349192,1.5122602387382986,1.4275205681765282,83.20544172019493,9.64087151732019e-10,1.30801624744723e-9,Zbtb3
Vsig10l,1.2291723277284845,0.7519109595995638,1.1609523398089723,1.342378709385025,1.1211035841305115,83.05487915160678,9.760809491814451e-10,1.3241822062127753e-9,Vsig10l
B230377A18Rik,1.4825235175166402,1.5414717013448338,1.8964868339086314,1.5172990386419807,1.6094452728530215,82.93191713301248,9.860023347710878e-10,1.337534291505866e-9,B230377A18Rik
Edn3,2.557270663922994,2.7965548741726067,2.5350523031180714,2.509946296177484,2.5997060343477885,82.55845440303978,1.0168476824923114e-9,1.379265770856278e-9,Edn3
Gm26910,0.8066193229915462,1.6131755466081255,1.1279385455549247,1.3142024165718296,1.2154839579316066,82.3924184699413,1.0309131444453698e-9,1.3982319079575468e-9,Gm26910
Stamos,1.1108529036786663,0.7346936290380981,1.0413447275532732,0.8258991598242376,0.9281976050235687,82.35108763626928,1.0344488002974652e-9,1.4029145223620926e-9,Stamos
Hcn1,1.5980211822903692,2.090670927444245,2.0247168593283655,2.071482416934842,1.9462228464994555,82.3371888285911,1.03564088059038e-9,1.4044182933685431e-9,Hcn1
Mtbp,1.438771618229598,1.5672561970192302,1.5714207894299133,1.5426138416078707,1.530015611571653,82.21023421886235,1.0466023555274467e-9,1.4191688986800743e-9,Mtbp
Ppargc1b,2.3126255373514786,1.4857915713173875,1.8256555034284503,1.9221718758088755,1.886561121976548,82.0882681136972,1.0572578091031574e-9,1.4335022078893051e-9,Ppargc1b
Gm38082,0.47208869259395025,1.6300421817216182,1.8316291060228274,1.6474592407824025,1.3953048052801993,81.94572684798636,1.0698678096182736e-9,1.4504831078555919e-9,Gm38082
Ggnbp1,1.8709863086996164,1.32967705361883,1.5661841285362716,1.882655171511643,1.6623756655915904,81.9407505026084,1.0703111315892024e-9,1.4509675178038157e-9,Ggnbp1
Dact1,1.6581424719811766,1.6586976480231277,1.3706235616228122,2.036879034630883,1.6810856790644997,81.85008275313287,1.078425115598152e-9,1.4618497488382244e-9,Dact1
Map3k8,1.6254904213487917,1.7301853433920242,1.9547575575128513,1.7418948907621672,1.7630820532539584,81.6089027113446,1.1003521158764798e-9,1.491452839801397e-9,Map3k8
Gpr63,1.1168270157808295,1.3562233872024707,1.3506637520448053,1.392051729409622,1.3039414711094317,81.56325291855586,1.104559338542092e-9,1.4970351436873818e-9,Gpr63
Gm17546,1.4917811759171373,1.5684528509331597,1.3873885766089376,1.1300670410546512,1.3944224111284715,81.44407823667922,1.115629515214808e-9,1.511917325496398e-9,Gm17546
Gal,2.712431375328636,2.778225813184318,2.1443929251436655,2.1432048376789807,2.4445637378339,81.41564221298576,1.118289597423974e-9,1.5154005495099357e-9,Gal
Scel,1.8450378673473669,1.113844080182707,1.934462094776404,1.876275782204893,1.6924049561278425,81.35253613146392,1.1242187938388595e-9,1.5233128531233966e-9,Scel
Gm43672,1.0880098985280013,1.1581492288039574,1.126783306662475,1.2209743070409245,1.1484791852588396,81.27657326066597,1.1314035401571028e-9,1.5329250150076194e-9,Gm43672
Slc17a7,3.0919600324455034,3.1238646326707697,2.4718497652762577,3.2194230027952724,2.9767743582969506,81.25624866830388,1.1333347517863204e-9,1.5354182536851297e-9,Slc17a7
Phlda1,1.668808858790642,2.304947668900235,2.5941611703638685,2.134165611161456,2.1755208273040507,81.09138237166974,1.1491396850411063e-9,1.5567054106166846e-9,Phlda1
Abhd15,1.6845054027722488,1.824406073552172,2.127673246712347,2.243163721152858,1.9699371110474064,80.99889286859104,1.1581161199203105e-9,1.5687395273607354e-9,Abhd15
Atn1,0.8079734576505543,1.0847317003267691,1.1415174023215802,1.51926365830262,1.138371554650381,80.97527756603442,1.1604208580868397e-9,1.571735213470708e-9,Atn1
Gm37352,1.3514796790764052,1.6148609410778891,1.5008169097994515,1.6866528077228025,1.538452584419137,80.96679582444558,1.1612499101558085e-9,1.5727318319092678e-9,Gm37352
Igdcc3,1.6448605337492086,1.5270044144416879,1.7106344561638673,2.1896242720800445,1.768030919108702,80.95257331029529,1.1626416123667537e-9,1.5744902509666829e-9,Igdcc3
Pinx1,1.5542805731008693,1.2791567838168578,1.6800648003312713,1.1956230469559395,1.4272813010512346,80.90695695428582,1.167118108406619e-9,1.580425588832245e-9,Pinx1
Gm45263,0.8932960368379352,3.518624338991918,3.008295259627566,3.061191816309587,2.620351862941752,80.84242530853608,1.173484420034464e-9,1.5889188177507671e-9,Gm45263
Plk5,1.831710033939921,1.5432023682044047,1.5460294732360944,1.758623594653292,1.669891367508428,80.77452135448075,1.1802261946554872e-9,1.597919025947512e-9,Plk5
Dnajc17,1.7695424019894803,1.4966677746815997,1.7302032011579411,1.876712630830371,1.7182815021648479,80.73397734270623,1.1842726079774604e-9,1.6032688079906754e-9,Dnajc17
Srl,1.6957876273760197,1.9147520640484361,1.6786191432038122,1.4935492623549596,1.6956770242458068,80.69906118876389,1.1877700189394883e-9,1.6078745513204133e-9,Srl
Ccdc18,1.3715421797721534,1.8406997660194355,1.4998416907318775,1.8084435787248214,1.6301318038120718,80.60935748092422,1.196809376328296e-9,1.6199810408899263e-9,Ccdc18
Gprin2,1.8394615833769854,1.508608585709216,1.386810356951467,1.7364452889320023,1.6178314537424179,80.44585539652064,1.213487763144699e-9,1.6424248195282971e-9,Gprin2
Mir6236,6.345569260610181,4.447653422010131,4.638725319934017,5.363534675416407,5.198870669492684,80.32149426620356,1.2263509454158187e-9,1.6597016285267282e-9,Mir6236
Slc26a11,1.6141608034220867,1.5901782919388057,1.3296091834647124,1.8547709838758215,1.5971798156753565,80.26404093593995,1.2323460085201313e-9,1.6676813322937302e-9,Slc26a11
Psmc3ip,1.3297271242939317,0.8004802754844553,1.0595258768982,1.32352007627172,1.1283133382370767,79.99869804474284,1.2604705784531766e-9,1.7056042717023451e-9,Psmc3ip
Rhbdf2,1.8668651150211022,1.492711460205694,1.4639997139467038,1.767509013474844,1.6477713256620858,79.97329219176528,1.2632015884981448e-9,1.7091626177762079e-9,Rhbdf2
Nudt15,0.9615689617344269,1.0315697272369242,0.8182752829048108,1.4260499832329454,1.0593659887772768,79.95353556390069,1.2653299948703306e-9,1.711905111372252e-9,Nudt15
Fyb2,1.95964405530366,1.5233957819556618,2.412212112844119,2.37839965388896,2.0684129009981005,79.5126732061137,1.313904571927021e-9,1.7774806235717889e-9,Fyb2
Lingo1,2.277178010478187,2.1897598278707613,1.843402335232397,2.619650658467136,2.2324977080121204,79.46086670760073,1.3197509470080381e-9,1.785246549297023e-9,Lingo1
Gm43980,1.2061533799247857,3.029004985225749,2.997302261186536,3.132638584748378,2.591274802771362,79.42854302661912,1.3234137001075848e-9,1.7900576487341324e-9,Gm43980
Ccdc103,1.7641914379463928,1.682232660920278,1.4382600313916334,1.7873253969137923,1.6680023817930243,79.39686472522851,1.327014566727193e-9,1.7947842752776494e-9,Ccdc103
Pyroxd2,1.4874770942780287,1.59856552569036,1.305243008965184,1.7302034654332525,1.5303722735917062,79.36207161327324,1.3309823664931462e-9,1.8000063803431603e-9,Pyroxd2
Dsn1,1.2365773362173247,1.2923815542209747,1.2926951942638008,1.2631366628776513,1.271197686894938,79.2672899340622,1.3418600159945721e-9,1.8145717060675416e-9,Dsn1
Cd46,1.5060408502270541,2.5977926237668725,2.6800074743685105,2.8352372332494715,2.4047695454029774,79.2121927952495,1.3482298077657306e-9,1.8230392951406588e-9,Cd46
Gm8995,1.656684229367845,2.2083898078862103,1.8910028106671897,1.732991202938209,1.8722670127148635,79.09844596125514,1.3614894190348257e-9,1.8408210044777881e-9,Gm8995
2810410L24Rik,1.2478552340091134,1.0602787734512706,1.1371922869199804,1.1613233992585794,1.1516624234097361,79.05392931649078,1.3667191969437684e-9,1.8477438838450258e-9,2810410L24Rik
Phf19,1.608040312741997,1.6643363225793397,1.5545468058795597,1.842115274068211,1.6672596788172767,78.99958335741722,1.3731347776005318e-9,1.856268677870335e-9,Phf19
Ccdc65,1.6106717791178964,1.287666759268875,1.361041844274623,1.490029562392002,1.4373524862633489,78.99790984026042,1.3733328815643533e-9,1.8563876994186526e-9,Ccdc65
Igfbp6,3.2960840839570498,3.221718707476935,3.449043386172888,3.522828101522329,3.3724185697823,78.67966893754183,1.4116039196182397e-9,1.907967249955994e-9,Igfbp6
Nupr1,1.6660344315698095,1.7590282198187186,1.8355293535647585,1.7276842014994305,1.7470690516131795,78.64883197073596,1.4153764719047005e-9,1.9129130570205593e-9,Nupr1
Hspa1a,3.393996229215645,2.056008047945421,2.411247693650676,1.9974255207958385,2.464669372901895,78.635265854441,1.417039770449376e-9,1.9150075961997933e-9,Hspa1a
Cenpl,1.203585733595142,1.8713816493583106,1.6497893255251497,1.4765612577600182,1.550329491559655,78.52329383281003,1.4308537024944504e-9,1.9335210222699802e-9,Cenpl
Gm1043,1.4673394449796082,1.57986238172579,1.4034676836960387,1.671284298618956,1.5304884522550983,78.4755517360029,1.4367902423217634e-9,1.9413875684724172e-9,Gm1043
Vtn,2.587697294350033,3.1465540436710526,3.287424836287685,3.213668431197691,3.058836151376616,78.47461321254869,1.4369072249874975e-9,1.9413901124530694e-9,Vtn
Tesk2,1.6617375345902223,1.8062211198220726,1.4975617970326338,1.7874150262020287,1.6882338694117394,78.30380658068282,1.4583793942328756e-9,1.9702431111354357e-9,Tesk2
Hddc3,1.9943150557804292,1.552892246672604,1.8886649223613419,1.6052928161060418,1.760291260230104,78.29723316889341,1.4592130184278864e-9,1.9712114353534486e-9,Hddc3
Itga2,1.1498175101186798,1.385974025462256,1.6939940222957717,1.1107590096675377,1.3351361418860612,78.26004469904518,1.4639394095733664e-9,1.9774378170316305e-9,Itga2
Snora23,2.0877174394649756,2.5933198894797815,2.4428297164653836,2.1108851455125075,2.308688047730662,78.24789308356671,1.4654875739111186e-9,1.979370508420791e-9,Snora23
Lancl3,1.7560599534933021,1.8979205054053447,1.7542618378525967,1.6987933796465993,1.7767589190994606,78.24425173604519,1.465951859409292e-9,1.9798390593847807e-9,Lancl3
Ncf1,1.40016938813783,1.165857513194584,1.4245412336759784,1.5673069777852673,1.389468778198415,78.23364845338828,1.46730477288097e-9,1.981507574394181e-9,Ncf1
Myh7,2.816692721087538,1.5536755399173396,2.138843425048827,2.5010553064573045,2.2525667481277525,78.18830040835923,1.4731069832937822e-9,1.98918385135027e-9,Myh7
Ikbke,1.3690852721095106,1.3573610448637603,1.5516703334601738,1.4240123207215212,1.4255322427887416,77.98979048262291,1.4988157088701992e-9,2.0237371567013808e-9,Ikbke
Cutal,1.973893078877225,1.8090740039117346,1.6615924398386124,1.6269150859354466,1.7678686521407545,77.94846903754802,1.504231264555348e-9,2.0308867957460223e-9,Cutal
Necab1,1.0463838748324483,1.9696854332134532,1.746183815525259,1.9647073266664374,1.6817401125593994,77.86797414207935,1.51484502129669e-9,2.0450529033305002e-9,Necab1
Il1rapl1,1.5656640406282878,1.5254889762448876,1.8208724633308315,2.0315259273598003,1.7358878518909517,77.82223935311353,1.520913450927042e-9,2.0530810065455315e-9,Il1rapl1
4930429F24Rik,0.905434748283768,1.7522848658390884,1.6084388268791299,1.5157849926133338,1.44548585840383,77.6895163172309,1.538681586183934e-9,2.076899993130955e-9,4930429F24Rik
Cox11,1.3790796774769087,1.3230867557550159,1.0819454664470527,1.4493508138171964,1.3083656783740434,77.6287282469883,1.5468984190240128e-9,2.0878239284370665e-9,Cox11
Rnf165,1.006702025236552,1.5310375027192267,1.758079727413869,1.939655036351511,1.5588685729302898,77.61218315341824,1.5491434990122775e-9,2.0906867817122805e-9,Rnf165
Gm36936,1.0011435867285594,1.847135675144501,2.1521013246222673,2.1362346952497444,1.784153820436268,77.55421689013437,1.5570385558971908e-9,2.1011736396766073e-9,Gm36936
Socs1,1.4630565777676674,1.4532801487405402,1.2929024780397491,1.375716039501524,1.3962388110123702,77.53650724700293,1.559459762862853e-9,2.104272625616619e-9,Socs1
Efcab10,1.6507722766707607,1.7470078824766038,1.7463521250975826,1.5513453572791112,1.6738694103810143,77.36185979641625,1.5835682300845628e-9,2.136632696331199e-9,Efcab10
Cacng4,1.295094302220218,1.179371453200586,1.3369592072803733,1.3559709069485657,1.2918489674124358,77.33933909142095,1.586707813076164e-9,2.1406975430455653e-9,Cacng4
Dll3,2.849822012344586,2.3996721329359723,2.5016975918446507,2.6078858946620995,2.5897694079468274,77.27246070230338,1.5960731389562072e-9,2.1531604922638047e-9,Dll3
Cpz,2.5817504649980214,2.470377266318079,2.353948143321907,2.3741718471481033,2.4450619304465278,77.18329434093549,1.6086577163988747e-9,2.1699639877239137e-9,Cpz
Hist1h3h,1.9409909180449763,1.7630174126983504,1.433167486312056,2.16996018565489,1.8267840006775682,77.18226848167184,1.6088031585472666e-9,2.1699866353631946e-9,Hist1h3h
Gm49417,1.2500292018505355,0.9415677426520759,1.1955094087166733,1.7022837006762344,1.2723475134738798,77.17380388218838,1.6100038071391392e-9,2.1714324496254487e-9,Gm49417
Adamts15,1.6514760548680711,1.9374504450495122,1.6465590615775283,1.7949089287233364,1.757598622554612,77.03679582150124,1.6295802508536667e-9,2.1976597178499074e-9,Adamts15
Gm3699,1.6288199752799155,1.3315640645973472,1.4020551506162071,0.8468808331410292,1.302330005908625,76.95014495982716,1.6421014015711156e-9,2.2143029408803613e-9,Gm3699
Pdgfb,1.4700314980256115,1.4467975657255376,1.2608559824020324,1.8186249746147742,1.4990775051919891,76.94957668524538,1.6421838790224958e-9,2.2143029408803613e-9,Pdgfb
B3galt5,1.8691153070330397,1.827969245236369,1.731014178444326,1.6805275140991685,1.7771565612032258,76.91938758773672,1.6465722175698548e-9,2.2200426533773575e-9,B3galt5
Gm9801,1.4848635647433024,1.5614248956901937,1.7768283411856896,1.7392288383186827,1.6405864099844671,76.85247777977231,1.6563460604405463e-9,2.2330420431181115e-9,Gm9801
Pdss1,1.8406825760464502,2.3193921480905804,2.2930845772660238,2.1208644262230667,2.14350593190653,76.84163252504513,1.6579364989329933e-9,2.235007586916784e-9,Pdss1
Tcerg1l,2.1843498824798435,2.7307856141521984,2.008176115118676,2.107109148258556,2.2576051900023186,76.68341051003812,1.681338540905373e-9,2.2663739446536342e-9,Tcerg1l
Rpl24,1.0202103838324894,1.3118781595096536,1.563281497609354,1.2365344395408961,1.2829761201230983,76.66085664228342,1.6847049601610512e-9,2.270730267143715e-9,Rpl24
Myo1h,1.1362747950104986,1.1664290474494234,1.2525602139153122,1.2204225769679604,1.1939216583357986,76.54602258425643,1.7019648159270356e-9,2.293810671213848e-9,Myo1h
5330439M10Rik,1.3874484822168178,1.3031638240678727,1.2134638650554352,0.9928959728769577,1.2242430360542707,76.53605444959551,1.7034725340271338e-9,2.295659254668877e-9,5330439M10Rik
Camk2a,4.007153075094939,4.062623016785052,3.489130923699073,4.561972295356046,4.030219827733777,76.50926168718837,1.7075325907195518e-9,2.300946888844506e-9,Camk2a
mt-Tn,2.193256583402298,2.785866425684083,2.6949707474613005,3.2114684172867927,2.7213905434586185,76.45540203484832,1.715727657059095e-9,2.3118052717379577e-9,mt-Tn
Gm25788,3.0056418668116276,2.7988633188083627,2.566979729671572,1.7352485272244094,2.5266833606289927,76.44031350302397,1.7180314980591997e-09,2.3147246008279034e-9,Gm25788
Arhgap45,1.2942223100315553,1.2521481733813689,1.1120187237968198,1.4653241207297787,1.2809283319848805,76.4002342650312,1.724168265332428e-9,2.32280719899058e-9,Arhgap45
Gm48604,1.0298369438708284,1.5639652557577133,1.1676394145153732,0.9742095416783993,1.1839127889555787,76.24196226284393,1.7486475591296842e-9,2.3555976663078336e-9,Gm48604
Tspan1,1.7759915737520802,1.0348372068207876,1.124424035308051,1.4426123019927366,1.344466279468414,76.22485663116939,1.7513168554545031e-9,2.3590050631649184e-9,Tspan1
1700003M07Rik,1.1053347837394427,1.753710090251828,1.4185844134496697,1.6807845035330107,1.4896034477434879,76.18176689158268,1.758061522126339e-9,2.367900957734166e-9,1700003M07Rik
Dnase1l1,1.0057957262612987,1.4783178397847112,1.1772581301107365,1.285320685603275,1.2366730954400054,76.16060378036627,1.761384937063019e-9,2.372187778141324e-9,Dnase1l1
Chrna4,2.1178853283070858,1.5630264221743497,1.8681299486879401,1.6779009721876719,1.8067356678392619,76.14622929347064,1.763646362543601e-9,2.3750437682253826e-9,Chrna4
Kcnt2,1.6079195347506752,2.517172778994294,2.4658801453605412,2.3888702435899907,2.2449606756738754,76.08572438010559,1.7732014738143366e-9,2.387720681688202e-9,Kcnt2
Kcnj11,2.2409383170010093,1.947251777545915,2.042855114916395,2.327107615132194,2.1395382061488784,76.05611699150934,1.7778986479993049e-9,2.3938545937418594e-9,Kcnj11
Cntnap5c,1.0451348840443369,1.2441469845094917,1.21351443329586,1.7412004685275866,1.310999192594319,75.984139836523,1.7893769894305216e-9,2.409117311679806e-9,Cntnap5c
Oas1c,1.6455050705328946,1.6540814398227983,1.2684796029202516,1.3151687232723357,1.47080870913707,75.85643944567761,1.8099500998011892e-9,2.436621305239577e-9,Oas1c
Gm4598,1.3615934193479422,1.2538359498575626,1.3119329812690266,1.3875415760648402,1.328725981634843,75.830721260953,1.814125952874657e-9,2.44204808037804e-9,Gm4598
Trim47,1.964819818729035,1.6782149140863418,1.900062446431438,1.89258040981,1.8589193972642037,75.73395066699587,1.8299372471964152e-9,2.4631355477186128e-9,Trim47
Gm42690,1.2308859877784366,1.543780658589473,1.5988295836138815,0.8766182455967871,1.3125286188946448,75.71502463108,1.8330478909441732e-9,2.4671256604337194e-9,Gm42690
Zbtb11os1,1.8247957043746585,1.44202412619966,1.442747939996158,1.710553797220566,1.6050303919477606,75.68160081539975,1.8385560897120111e-9,2.474341782906925e-9,Zbtb11os1
Snhg10,1.4226966096742713,1.1809235750589535,1.1804507302849068,1.441506144655141,1.3063942649183182,75.67028615370029,1.8404250022437742e-9,2.476659367547929e-9,Snhg10
Ppp1r18,1.2494728709188692,1.521017403019949,1.0766089691031926,1.4855339600468853,1.333158300772224,75.5188600508279,1.8656465232214754e-9,2.510399673488363e-9,Ppp1r18
Anln,1.141387116189713,1.9575970177714246,1.4438121316349029,1.8807983538828938,1.6058986548697336,75.50246993764262,1.8684000076879373e-9,2.513904190305715e-9,Anln
Pcdhb13,1.7183555420089682,1.5841288180828559,1.8670645501668002,1.772053020262479,1.7354004826302758,75.42558120135861,1.8813790414041956e-9,2.5311653738027092e-9,Pcdhb13
Gm14443,0.9279285807095523,2.1413260252430866,1.858018384504367,1.5726450127108635,1.6249795007919674,75.41358070155296,1.8834140153248702e-9,2.5337010844221236e-9,Gm14443
Cdh22,3.0802979203147207,2.1215060908537184,2.5940375042276758,2.8995541616219613,2.6738489192545187,75.21572840879956,1.917328907751606e-9,2.57912008031313e-9,Cdh22
Cdh19,2.149558076380369,1.9668830073613033,1.9553947974490349,2.699339755692586,2.1927939092208235,75.0541253294314,1.9455471183633017e-9,2.616869477307321e-9,Cdh19
Gm37534,1.156359639191245,2.180256338291235,2.2853382803881135,2.1696081209679337,1.9478905947096319,75.03126154879142,1.9495775539533247e-9,2.622081540748802e-9,Gm37534
Pdlim2,1.5927072521802765,1.4172985015823163,1.563484018624677,1.5620958261722606,1.5338963996398827,75.00514593442256,1.954192870811249e-9,2.628079345556796e-9,Pdlim2
F730016J06Rik,1.8621536699566226,2.8967926090446987,2.537875845089041,2.6344617560908468,2.482820970045302,74.95469733910875,1.963143771305585e-9,2.6399064012286775e-9,F730016J06Rik
B830012L14Rik,1.3471703591769109,2.7456850082095983,2.514905964549153,2.7537934076733306,2.3403886849022477,74.85106972176106,1.981676981401108e-9,2.6646162025902812e-9,B830012L14Rik
Olfml1,1.6387269175544095,1.6126643084433403,1.3955451949759523,1.8648351973659703,1.627942904584918,74.68421071057448,2.0119393780292555e-9,2.7050875967613156e-9,Olfml1
Ccbe1,1.6269476974354578,1.6336483648673703,1.8363101538566307,2.3690855154683197,1.8664979329069447,74.6833527278534,2.0120963413154363e-9,2.7050875967613156e-9,Ccbe1
Fancb,1.098124029501477,1.6653980961704167,1.378188232062464,1.1985189875195594,1.3350573363134794,74.62922515301268,2.0220269586310955e-9,2.718221782994396e-9,Fancb
Gm11944,1.0736304292998256,1.5593530120174108,0.9945346403746909,0.9822355615385301,1.1524384108076144,74.58955845128025,2.029339955545104e-9,2.727835274958501e-9,Gm11944
Mir335,1.710243159910362,2.943960219883187,2.770845808980707,2.8776633135170817,2.5756781255728343,74.5450802712357,2.0375758754819322e-9,2.7386877274487014e-9,Mir335
Ppfia4,1.6748350768941993,1.31709504643741,1.4513080167111565,1.8006906462061596,1.5609821965622313,74.45551479490092,2.0542763598953964e-9,2.7609146902275422e-9,Ppfia4
Asic2,2.655724606206694,2.2307441597805395,2.4411986353911854,2.422582665950574,2.4375625168322483,74.45125239037402,2.055075013046905e-9,2.761768006139921e-9,Asic2
Pdgfc,1.844643175863343,1.4838081068025817,1.5814121262471432,1.7115437652100636,1.6553517935307829,74.36379503894304,2.0715404050336804e-9,2.783673678433962e-9,Pdgfc
Mrnip,1.4130045090822179,1.1963528937314698,0.9160533479276405,1.1947230009932714,1.1800334379336497,74.25187830768641,2.09283046109409e-9,2.812058582591732e-9,Mrnip
Fgd5,1.5214890059947703,1.3880651692104657,1.4009619229232755,1.7226198092408611,1.508283976842343,74.22522960280492,2.0979365647204487e-9,2.8186949209128413e-9,Fgd5
Fdxacb1,1.3295184701057163,1.4726792277264513,1.4320577200204319,1.311874377976737,1.3865324489573343,74.02281041584581,2.1371885541346785e-9,2.871203452217413e-9,Fdxacb1
Gm10275,1.5675320990813466,1.3095882084784498,1.2907184781511045,1.04018583879728,1.3020061561270453,73.8920132436013,2.162997058178752e-9,2.9056444234072167e-9,Gm10275
Gm10069,1.4435716985674691,1.5897827754822962,1.8920760506967607,1.564334861614472,1.6224413465902494,73.4965850927113,2.2432082102895755e-9,3.013155441821635e-9,Gm10069
Gm44541,1.1431564293293444,1.8826066016635887,2.06168778059929,1.942924318899695,1.7575937826229793,73.46416980523504,2.249932486505216e-9,3.0219470656062654e-9,Gm44541
E230016M11Rik,1.0662619438598795,1.3715282177987975,1.3387015959840838,1.4987484122053742,1.318810042462034,73.43149860809959,2.256733103720246e-9,3.0308398169001823e-9,E230016M11Rik
Pcdhb10,1.7555346741026234,0.9733363148750729,1.6445892729495633,1.4529484722197274,1.4566021835367466,73.35057910477289,2.2736778645330287e-9,3.0533538647355567e-9,Pcdhb10
Lrrc3,1.6705661795064328,1.3804409027012854,1.2733562851500069,1.4318262608642458,1.4390474070554926,73.34088400178203,2.275717754988765e-9,3.055849962056803e-9,Lrrc3
Orai1,1.7551095420950489,1.3023973223378738,1.2955228438296813,1.8255459196863657,1.5446439069872424,73.20204571771617,2.3051599160580596e-9,3.0951386963979698e-9,Orai1
Cthrc1,1.4520962983369796,1.4348127674616205,1.1904290005829445,1.6983286933623951,1.443916689935985,73.11121508199525,2.3246564132471736e-9,3.1210681940810377e-9,Cthrc1
Osmr,1.9741238249737907,1.7926053241600277,1.9394141935019815,2.069856919069034,1.9440000654262084,72.80893228876516,2.3909068684519235e-9,3.209760120198869e-9,Osmr
Gm17201,1.1549039169743014,1.0186956578973079,1.240638666570077,1.1191366966973217,1.1333437345347521,72.76529872821396,2.4006465019115723e-9,3.2225789532624346e-9,Gm17201
Gm44518,1.3895054739287414,2.726313792104073,3.0180141872579958,2.840061272501667,2.4934736814481195,72.73366165789444,2.4077366282064618e-9,3.2318393846855315e-9,Gm44518
Arhgap33,1.881237823719303,1.8739292912158767,1.673768762086067,2.324254986584495,1.9382977159014352,72.61127625641467,2.4353898282506065e-9,3.2686974005811234e-9,Arhgap33
Pih1d2,1.1288783058524914,1.4111288797774701,1.216484119027922,1.3393461306403738,1.2739593588245643,72.58288082600309,2.4418574479503243e-9,3.277117248136388e-9,Pih1d2
Gm19569,1.588897820413032,1.5790667580366071,1.1919396160029143,1.7006030598300508,1.515126813570651,72.5475511647077,2.4499318220721332e-9,3.2876919439009207e-9,Gm19569
Fndc1,1.8557508455128011,1.604151961285561,1.8573723797595314,1.5061268342519685,1.7058505052024655,72.52133431462605,2.455943189363078e-9,3.2954967203649193e-9,Fndc1
Ghsr,2.0096216046112048,2.1346004002131416,2.4724184299379104,1.7112572937453892,2.081974432126912,72.46443583667849,2.4690475924835975e-9,3.3128172573717953e-9,Ghsr
Nupr1l,1.4472108078652481,1.4227891954113594,1.274619340046194,1.6035152094236305,1.4370336381866078,72.46062651256698,2.4699277678097926e-9,3.3137346213528293e-9,Nupr1l
4933400F21Rik,0.8178106868039424,1.3763891237223391,1.474591982987192,1.384720631952233,1.2633781063664267,72.18389282300379,2.534836479793344e-9,3.4005477534935447e-9,4933400F21Rik
Fermt3,1.4230935246902432,1.3983237712901895,1.2299115187027545,1.1986889437925232,1.3125044396189276,72.18098194766313,2.5355294903141155e-9,3.40120692803628e-9,Fermt3
