KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Zfp516,-0.48558509790318816,0.022640883692413624,-0.31484721694399553,0.11722668077055129,-0.4347519271211766,0.08909602037370354,Zfp516,FALSE,FALSE,FALSE,FALSE,0.4117280806561201,FALSE,TRUE,2.110500275276532
Errfi1,-0.6732205550278687,0.155820166333824,0.038805542979912566,0.944117181757065,-0.5222344219119774,0.4211189382321478,Errfi1,FALSE,FALSE,FALSE,FALSE,0.41142017330658626,FALSE,TRUE,2.110416646738659
Sdhb,-0.4114089325594774,0.038404100714051266,-0.45246152200662504,0.07497486722627093,-0.36916099663000423,0.13651536452226276,Sdhb,FALSE,FALSE,FALSE,FALSE,0.4110104837320356,FALSE,TRUE,2.110305373850391
Cdt1,0.3695140469549323,0.35870645347485886,-0.441817017789928,0.34988169221735865,0.42006346545498885,0.43983676844582537,Cdt1,FALSE,FALSE,FALSE,FALSE,0.4104648433999497,FALSE,TRUE,2.1101571763382303
Rrp1,-0.5855690055307967,0.02080306828566122,-0.2688756748448142,0.19822661128295122,-0.37693522505494403,0.15968647384760873,Rrp1,FALSE,FALSE,FALSE,FALSE,0.4104599684768517,FALSE,TRUE,2.11015585229484
Rps25,-0.3685087377708687,0.021771937110656635,-0.31620843377772445,0.07626043276503862,-0.5393370722390971,0.05619265503433116,Rps25,FALSE,FALSE,FALSE,FALSE,0.4080180812625634,FALSE,TRUE,2.10949262857611
Uqcrc1,-0.48118710265259246,0.01779367490620875,-0.4163902135940596,0.07497486722627093,-0.325920797911623,0.11849398245376781,Uqcrc1,FALSE,FALSE,FALSE,FALSE,0.407832704719425,FALSE,TRUE,2.1094422797640986
Sord,-0.6244499983453324,0.03437083217555485,-0.41691640434493094,0.13931528119151576,-0.18123582155634654,0.6055613517344155,Sord,FALSE,FALSE,FALSE,FALSE,0.40753407474887,FALSE,TRUE,2.109361170989526
Cda,0.02340683311279268,0.9705319230522205,-0.9750327100742944,0.14143340460249346,0.2231502245589328,0.7641386515957795,Cda,FALSE,FALSE,FALSE,FALSE,0.4071965892486733,FALSE,TRUE,2.10926950893931
Cenpw,0.4544509184565339,0.2663768744047934,0.17654437524144556,0.7079363969046897,0.5892346541616613,0.2738392803058954,Cenpw,FALSE,FALSE,FALSE,FALSE,0.4067433159532136,FALSE,TRUE,2.109146398584804
Rps15a,-0.359302746390874,0.04620964787208094,-0.3178055720310704,0.11243814295651049,-0.5383704282585429,0.05619265503433116,Rps15a,FALSE,FALSE,FALSE,FALSE,0.4051595822268291,FALSE,TRUE,2.1087162518665834
Spdl1,0.4287232922483626,0.2940876792203492,0.40706596921386945,0.3425345937297893,0.37798997273623797,0.5090108239430223,Spdl1,FALSE,FALSE,FALSE,FALSE,0.4045930780661567,FALSE,TRUE,2.1085623876774764
Smc2,0.5088585248811102,0.029281078849932255,0.40760897746328784,0.09916220176630741,0.29466316421136884,0.2865814134135486,Smc2,FALSE,FALSE,FALSE,FALSE,0.4037102221852556,FALSE,TRUE,2.1083226014346854
Haus6,0.444869656462636,0.08479734216956186,0.39158553387266304,0.1563860866765301,0.37414893800720606,0.27085430798341403,Haus6,FALSE,FALSE,FALSE,FALSE,0.4035347094475017,FALSE,TRUE,2.1082749316611036
Eef1d,-0.4865611707568114,0.023757537108028443,-0.35644038131426203,0.09868939971947113,-0.3656516295187817,0.13452483256163372,Eef1d,FALSE,FALSE,FALSE,FALSE,0.40288439386328506,FALSE,TRUE,2.108098304043911
Ndufs8,-0.3082046071576121,0.03880797984647893,-0.4342175458055646,0.07497486722627093,-0.4636343507741829,0.05619265503433116,Ndufs8,FALSE,FALSE,FALSE,FALSE,0.40201883457911985,FALSE,TRUE,2.1078632156074484
Sod1,-0.4318481688140947,0.021255487359110113,-0.40948364722244257,0.07497486722627093,-0.3634368874398488,0.09698426836845707,Sod1,FALSE,FALSE,FALSE,FALSE,0.401589567825462,FALSE,TRUE,2.1077466255000012
Top2b,0.5679062207736933,0.027968778974096758,0.4134669874426713,0.11618833511698733,0.2225619476539631,0.4754311873583507,Top2b,FALSE,FALSE,FALSE,FALSE,0.40131171862344256,FALSE,TRUE,2.1076711608430214
